ID,label
5814,1
5817,1
5818,1
5819,1
5820,1
5821,0
5824,1
5826,1
5828,1
5834,1
5835,1
5836,1
5840,1
5841,1
5843,1
5847,1
5849,1
5852,3
5855,1
5856,1
5857,1
5859,1
5861,1
5862,1
5863,1
5865,0
5872,1
5873,1
5875,1
5881,1
5882,1
5883,0
5885,1
5887,1
5888,1
5889,1
5891,1
5892,1
5893,1
5894,1
5895,1
5899,0
5900,1
5902,1
5904,1
5905,1
5907,1
5913,1
5915,1
5916,1
5917,0
5918,1
5920,1
5921,1
5922,1
5923,1
5925,2
5927,1
5928,1
5931,1
5940,1
5941,1
5945,1
5947,1
5948,0
5949,1
5950,1
5952,1
5955,1
5956,1
5958,1
5959,1
5960,1
5963,1
5966,1
5967,1
5970,1
5971,1
5972,1
5973,1
5976,1
5977,1
5979,1
5980,1
5984,1
5985,1
5986,1
5987,1
5988,1
5990,1
5993,1
5994,1
6000,1
6005,1
6008,1
6009,1
6010,2
6013,1
6019,1
6020,1
6021,1
6022,1
6023,1
6027,1
6031,1
6032,1
6033,1
6034,1
6035,1
6037,1
6038,1
6039,1
6043,3
6046,1
6050,1
6055,1
6056,1
6057,1
6060,1
6061,0
6066,1
6069,1
6073,1
6074,1
6075,1
6076,1
6077,1
6078,3
6079,1
6082,1
6083,1
6085,1
6086,1
6088,1
6090,1
6091,1
6093,0
6096,1
6098,1
6099,1
6101,1
6102,1
6103,1
6111,1
6112,1
6113,1
6115,1
6119,1
6120,1
6121,1
6122,3
6124,1
6126,1
6127,1
6129,1
6131,1
6133,1
6134,1
6135,1
6136,1
6138,2
6143,1
6147,1
6148,1
6150,1
6151,1
6152,1
6153,0
6154,1
6155,1
6157,1
6158,1
6161,1
6163,1
6166,1
6167,1
6174,1
6175,1
6179,1
6183,0
6184,1
6187,1
6190,1
6191,1
6198,0
6199,1
6200,1
6205,1
6206,1
6208,2
6212,1
6214,1
6215,1
6218,3
6220,1
6221,1
6224,1
6225,1
6226,1
6227,1
6228,1
6229,1
6230,1
6231,1
6232,1
6233,1
6234,1
6236,1
6237,0
6238,1
6239,3
6241,1
6243,1
6244,1
6245,1
6246,1
6248,1
6249,1
6250,1
6252,1
6253,1
6256,1
6257,1
6258,1
6259,1
6263,1
6265,1
6266,0
6267,1
6268,1
6270,1
6272,1
6273,1
6274,1
6277,1
6280,1
6282,1
6283,1
6285,2
6289,1
6290,1
6291,1
6294,1
6296,1
6297,1
6299,1
6301,1
6302,1
6303,0
6305,1
6306,1
6307,1
6309,1
6311,1
6313,1
6314,1
6315,2
6316,1
6317,1
6318,0
6319,1
6321,1
6322,1
6323,1
6326,1
6327,2
6328,1
6329,1
6331,3
6332,1
6333,1
6334,1
6335,1
6337,1
6338,1
6339,1
6343,3
6346,1
6350,1
6352,1
6355,1
6356,1
6359,1
6361,1
6362,1
6365,0
6366,1
6367,1
6369,1
6372,1
6373,1
6374,1
6375,1
6376,2
6378,1
6380,1
6384,1
6385,1
6386,1
6387,1
6389,1
6391,1
6394,1
6396,1
6397,1
6399,3
6400,1
6404,1
6408,1
6410,1
6412,1
6414,1
6415,1
6421,1
6422,1
6423,1
6424,2
6425,1
6427,1
6428,1
6433,1
6435,1
6436,1
6444,1
6446,1
6447,1
6449,1
6451,1
6452,1
6454,1
6456,0
6459,1
6460,3
6462,1
6463,1
6465,1
6466,1
6468,1
6472,1
6475,1
6476,1
6477,1
6478,1
6480,1
6482,1
6483,1
6485,1
6486,1
6487,1
6488,1
6489,1
6490,1
6491,1
6492,1
6493,1
6494,0
6497,1
6498,1
6499,1
6500,1
6501,1
6502,1
6503,1
6504,1
6507,1
6511,1
6516,1
6517,1
6518,1
6520,1
6522,1
6524,1
6527,1
6530,1
6532,1
6538,1
6539,0
6542,1
6543,1
6544,1
6545,1
6546,1
6549,1
6550,1
6552,1
6554,1
6557,1
6558,1
6559,1
6560,1
6562,1
6563,1
6566,3
6567,1
6570,1
6571,1
6572,1
6575,0
6576,1
6578,1
6580,1
6583,1
6584,1
6587,1
6588,1
6591,1
6592,1
6596,1
6597,1
6598,1
6605,0
6606,1
6610,1
6612,1
6615,1
6620,1
6622,1
6623,1
6624,1
6625,1
6626,1
6628,1
6630,1
6632,1
6633,1
6635,1
6637,1
6640,1
6643,1
6644,1
6645,1
6646,1
6647,1
6648,1
6649,1
6650,1
6652,1
6653,1
6655,1
6656,1
6658,1
6659,1
6660,1
6661,1
6662,1
6664,1
6667,1
6672,1
6674,1
6678,1
6682,1
6683,1
6684,1
6686,1
6687,1
6691,1
6695,1
6696,1
6697,1
6703,1
6705,1
6706,1
6708,1
6709,1
6710,2
6711,1
6714,1
6716,1
6717,1
6718,1
6719,1
6720,1
6726,1
6727,1
6728,1
6729,1
6730,1
6732,1
6733,1
6734,1
6740,1
6742,1
6744,1
6746,1
6748,0
6754,1
6758,1
6760,1
6762,1
6767,1
6769,1
6770,1
6772,2
6775,1
6776,1
6777,1
6780,1
6782,1
6783,1
6785,1
6788,1
6789,1
6791,1
6792,1
6794,1
6796,0
6797,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,1
6805,1
6808,1
6809,1
6811,1
6812,0
6813,1
6814,1
6821,1
6826,1
6827,1
6830,1
6835,1
6839,2
6841,1
6842,1
6844,1
6848,1
6849,1
6850,1
6854,1
6855,1
6856,1
6857,1
6859,1
6860,1
6862,1
6871,1
6872,3
6873,1
6876,1
6879,1
6881,1
6882,0
6885,1
6887,1
6888,1
6889,1
6891,1
6892,1
6895,1
6896,1
6897,1
6898,1
6901,1
6902,1
6903,0
6907,2
6908,1
6909,1
6911,2
6914,1
6915,1
6916,1
6917,1
6918,1
6919,0
6921,2
6924,1
6925,1
6929,1
6930,1
6932,1
6934,1
6935,1
6938,1
6940,1
6948,1
6950,1
6952,1
6956,1
6957,1
6958,1
6959,0
6960,1
6961,1
6962,1
6965,1
6967,1
6969,2
6971,1
6973,1
6974,1
6975,1
6977,1
6979,1
6980,0
6982,1
6983,1
6984,1
6988,1
6990,1
6992,1
6999,1
7000,1
7002,1
7004,1
7005,1
7007,1
7009,2
7015,1
7016,1
7020,1
7021,1
7022,1
7029,1
7032,3
7034,1
7035,0
7038,1
7040,1
7041,1
7042,1
7043,1
7047,2
7048,1
7052,1
7053,1
7056,3
7058,1
7059,1
7062,1
7065,1
7066,1
7068,1
7069,1
7070,2
7072,1
7073,1
7076,1
7077,1
7084,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7093,1
7095,1
7096,1
7097,1
7098,1
7099,1
7103,1
7111,1
7115,1
7119,1
7122,1
7125,1
7126,1
7128,1
7129,1
7130,1
7138,1
7139,1
7140,1
7142,1
7143,1
7145,1
7146,1
7149,1
7153,0
7155,1
7158,1
7160,1
7162,1
7165,1
7166,2
7168,1
7171,1
7172,2
7175,1
7176,1
7183,2
7190,1
7192,1
7194,1
7195,1
7196,0
7198,1
7202,1
7203,1
7205,1
7206,1
7208,1
7212,0
7215,1
7218,2
7219,1
7221,1
7222,3
7223,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7235,1
7237,1
7238,1
7241,1
7243,1
7246,1
7254,1
7255,1
7257,1
7258,1
7259,1
7262,1
7263,1
7265,1
7266,1
7267,1
7268,1
7271,1
7272,1
7274,1
7275,1
7276,1
7277,1
7278,1
7280,1
7282,1
7283,1
7288,1
7290,1
7291,1
7294,1
7295,1
7300,1
7302,1
7303,1
7305,1
7307,1
7310,1
7311,1
7315,1
7317,1
7318,1
7320,1
7322,1
7326,1
7327,1
7329,1
7331,1
7332,1
7333,1
7335,3
7336,1
7340,1
7343,1
7346,1
7348,1
7351,0
7352,1
7354,1
7359,1
7361,1
7362,1
7365,1
7367,1
7371,1
7372,1
7376,1
7378,1
7381,1
7384,1
7387,1
7388,1
7389,1
7390,1
7392,1
7393,1
7395,1
7398,1
7401,1
7402,1
7404,1
7406,3
7407,1
7409,1
7410,1
7411,1
7412,1
7413,1
7415,1
7418,1
7424,1
7426,1
7427,1
7428,3
7429,1
7431,1
7435,1
7439,1
7443,1
7444,1
7447,1
7449,1
7452,1
7453,1
7456,1
7458,1
7460,1
7461,2
7463,1
7468,1
7470,1
7471,0
7474,1
7475,1
7476,1
7477,1
7478,1
7481,1
7482,1
7483,1
7485,1
7486,1
7487,1
7488,1
7489,1
7490,3
7492,1
7493,0
7496,1
7497,1
7498,1
7499,1
7500,1
7502,1
7506,1
7507,1
7512,1
7513,1
7514,1
7520,1
7523,1
7525,1
7530,1
7531,1
7532,3
7533,1
7535,1
7536,0
7539,1
7542,1
7543,1
7544,1
7546,1
7547,1
7548,1
7549,1
7550,1
7552,1
7556,0
7557,2
7558,1
7559,1
7560,1
7563,1
7568,1
7573,1
7575,1
7576,1
7577,1
7580,1
7581,1
7582,1
7583,1
7584,1
7585,1
7588,1
7589,1
7591,1
7592,1
7596,2
7597,1
7598,1
7599,1
7605,1
7607,1
7609,1
7610,1
7611,1
7612,2
7614,1
7620,1
7621,1
7629,1
7630,1
7638,1
7641,1
7642,1
7643,1
7646,2
7647,1
7651,1
7654,1
7656,1
7657,1
7658,1
7660,1
7661,1
7663,1
7665,1
7667,1
7671,1
7674,1
7675,1
7676,1
7677,1
7681,1
7682,1
7684,1
7686,1
7687,2
7689,1
7691,1
7694,0
7697,1
7700,1
7701,1
7705,1
7706,1
7708,1
7709,1
7710,1
7711,1
7712,1
7714,1
7716,1
7720,1
7723,1
7724,1
7726,1
7728,1
7729,1
7731,1
7732,3
7734,1
7736,1
7737,1
7738,1
7739,1
7743,1
7745,1
7746,2
7748,1
7749,1
7751,1
7753,1
7755,1
7759,1
7762,1
7764,1
7766,1
7769,1
7770,0
7772,1
7775,1
7777,2
7778,1
7780,1
7781,3
7782,1
7784,1
7785,0
7788,2
7790,1
7792,1
7796,1
7797,1
7798,1
7801,1
7803,1
7804,1
7806,1
7809,1
7810,1
7812,0
7813,1
7814,1
7815,1
7816,1
7820,1
7821,2
7824,1
7826,1
7827,3
7829,1
7830,1
7831,1
7836,1
7838,1
7839,1
7841,1
7845,1
7847,1
7848,1
7849,1
7851,0
7852,1
7854,1
7856,1
7857,1
7859,1
7860,2
7861,2
7862,1
7864,1
7867,1
7870,1
7873,1
7875,1
7876,2
7880,1
7882,1
7884,1
7887,3
7888,1
7892,1
7895,1
7897,1
7899,1
7900,1
7903,1
7907,1
7908,1
7911,3
7912,1
7914,1
7915,1
7916,1
7917,1
7920,0
7921,1
7922,1
7924,1
7926,1
7928,1
7929,1
7931,1
7934,0
7936,1
7937,1
7938,1
7940,1
7941,1
7944,1
7947,1
7952,1
7953,1
7954,1
7956,1
7957,1
7958,1
7963,1
7969,0
7970,1
7972,1
7973,3
7975,1
7977,1
7979,1
7980,1
7981,1
7985,2
7987,0
7988,1
7990,1
7996,1
8000,1
8001,1
8003,1
8004,1
8005,1
8006,0
8008,1
8010,1
8012,1
8014,2
8016,1
8018,1
8020,1
8021,1
8022,1
8025,1
8028,1
8032,0
8034,1
8037,1
8038,1
8040,1
8041,1
8043,1
8045,3
8047,1
8051,1
8052,1
8055,1
8056,1
8057,1
8058,1
8060,0
8063,1
8065,1
8069,1
8073,0
8074,1
8075,1
8077,1
8078,1
8079,1
8082,1
8083,1
8085,1
8086,1
8088,2
8092,1
8093,2
8095,1
8096,1
8097,1
8098,1
8099,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8113,1
8114,1
8117,1
8119,1
8120,1
8122,1
8123,1
8124,1
8126,1
8130,1
8132,1
8133,0
8134,1
8135,1
8136,1
8137,1
8144,1
8147,1
8149,1
8150,1
8151,3
8152,1
8156,1
8157,1
8158,1
8159,1
8160,1
8164,1
8165,1
8167,1
8169,1
8171,1
8174,1
8175,1
8177,1
8178,1
8180,1
8183,1
8185,1
8186,1
8187,1
8188,1
8189,1
8192,1
8193,1
8195,1
8197,1
8200,1
8203,1
8204,1
8205,1
8206,1
8209,0
8210,1
8212,1
8213,1
8215,1
8216,3
8219,1
8220,1
8221,1
8223,2
8224,1
8225,1
8226,1
8227,1
8228,1
8230,2
8232,1
8234,1
8235,2
8237,1
8239,1
8241,1
8242,1
8244,3
8245,1
8247,1
8248,1
8249,1
8251,1
8252,1
8253,1
8255,1
8259,2
8262,1
8265,1
8266,1
8269,1
8270,1
8273,1
8274,1
8283,1
8284,1
8285,1
8286,1
8290,1
8291,1
8292,0
8293,1
8295,1
8297,1
8298,1
8300,2
8301,1
8303,1
8304,1
8305,1
8306,0
8307,1
8309,1
8310,2
8311,1
8312,1
8313,2
8318,1
8322,1
8324,1
8327,1
8329,1
8333,1
8335,1
8336,1
8337,0
8340,2
8342,1
8343,1
8344,1
8348,2
8350,1
8354,1
8356,1
8357,1
8362,1
8367,1
8368,1
8369,2
8371,2
8373,1
8374,1
8375,1
8378,1
8382,1
8383,1
8384,2
8385,1
8387,1
8390,1
8392,1
8393,1
8395,1
8397,1
8399,2
8402,3
8403,1
8405,1
8406,2
8412,1
8415,1
8417,1
